time,lat,lon,alt,stage
2026-05-27 13:40:00+00:00,32.90976616551681,132.96154651402438,15306.0,ascent
2026-05-27 13:41:00+00:00,32.902062745132525,132.97332560968547,15606.0,ascent
2026-05-27 13:42:00+00:00,32.8943241203152,132.9840188968356,15906.0,ascent
2026-05-27 13:43:00+00:00,32.886638127506544,132.9935343768652,16206.0,ascent
2026-05-27 13:44:00+00:00,32.879009597838255,133.0018805812955,16506.0,ascent
2026-05-27 13:45:00+00:00,32.87144702780034,133.00907267952113,16806.0,ascent
2026-05-27 13:46:00+00:00,32.86414147206936,133.01531821740645,17106.0,ascent
2026-05-27 13:47:00+00:00,32.85723971270508,133.0207682721395,17406.0,ascent
2026-05-27 13:48:00+00:00,32.85074686371624,133.02542192707904,17706.0,ascent
2026-05-27 13:49:00+00:00,32.84466741061077,133.0292784906159,18006.0,ascent
2026-05-27 13:50:00+00:00,32.83900522846072,133.03233743830108,18306.0,ascent
2026-05-27 13:51:00+00:00,32.83376359771447,133.03459835826482,18606.0,ascent
2026-05-27 13:52:00+00:00,32.828964309150486,133.0360812359298,18906.0,ascent
2026-05-27 13:53:00+00:00,32.824936146114126,133.0371368199241,19206.0,ascent
2026-05-27 13:54:00+00:00,32.821833377313176,133.0379390265356,19506.0,ascent
2026-05-27 13:55:00+00:00,32.81965433477483,133.03849639771192,19806.0,ascent
2026-05-27 13:56:00+00:00,32.8183974739014,133.0388168028066,20106.0,ascent
2026-05-27 13:57:00+00:00,32.81806137253118,133.03890746274683,20406.0,ascent
2026-05-27 13:58:00+00:00,32.81864473173095,133.03877497266092,20706.0,ascent
2026-05-27 13:59:00+00:00,32.8199774391709,133.0384204451718,21006.0,ascent
2026-05-27 14:00:00+00:00,32.82110906700945,133.037817450791,21306.0,ascent
2026-05-27 14:01:00+00:00,32.821953363780786,133.03695782084458,21606.0,ascent
2026-05-27 14:02:00+00:00,32.8225109501976,133.03583547851144,21906.0,ascent
2026-05-27 14:03:00+00:00,32.822782493473944,133.03444426196822,22206.0,ascent
2026-05-27 14:04:00+00:00,32.82276870986872,133.03277792424439,22506.0,ascent
2026-05-27 14:05:00+00:00,32.82247036753835,133.03083013306437,22806.0,ascent
2026-05-27 14:06:00+00:00,32.82188828973069,133.028594470688,23106.0,ascent
2026-05-27 14:07:00+00:00,32.82102335835243,133.02606443376266,23406.0,ascent
2026-05-27 14:08:00+00:00,32.8198765179435,133.0232334331994,23706.0,ascent
2026-05-27 14:09:00+00:00,32.81844923712122,133.0200948710123,24006.0,ascent
2026-05-27 14:10:00+00:00,32.81696884904132,133.01668220706827,24306.0,ascent
2026-05-27 14:11:00+00:00,32.81565618044626,133.0130362059126,24606.0,ascent
2026-05-27 14:12:00+00:00,32.81450880217249,133.00916212743164,24906.0,ascent
2026-05-27 14:13:00+00:00,32.81352441387687,133.00506523193303,25206.0,ascent
2026-05-27 14:14:00+00:00,32.81270084416071,133.0007507786146,25506.0,ascent
2026-05-27 14:15:00+00:00,32.81203643036656,132.99622443675588,25806.0,ascent
2026-05-27 14:16:00+00:00,32.81152999586764,132.99149247846532,26106.0,ascent
2026-05-27 14:17:00+00:00,32.81117995142678,132.98656073871427,26406.0,ascent
2026-05-27 14:18:00+00:00,32.81098068598081,132.98144183954946,26706.0,ascent
2026-05-27 14:19:00+00:00,32.81086140760127,132.97625510809107,27006.0,ascent
2026-05-27 14:20:00+00:00,32.81079008369816,132.9710550846724,27306.0,ascent
2026-05-27 14:21:00+00:00,32.81076755138523,132.96584211152341,27606.0,ascent
2026-05-27 14:22:00+00:00,32.810794619881456,132.9606165114845,27906.0,ascent
2026-05-27 14:23:00+00:00,32.81087207053165,132.95537858720076,28206.0,ascent
2026-05-27 14:24:00+00:00,32.811000656857885,132.95012862028813,28506.0,ascent
2026-05-27 14:25:00+00:00,32.81118110464036,132.94486687047174,28806.0,ascent
2026-05-27 14:26:00+00:00,32.811414112026576,132.9395935746967,29106.0,ascent
2026-05-27 14:27:00+00:00,32.811700349667525,132.93430894621181,29406.0,ascent
2026-05-27 14:28:00+00:00,32.81204046087978,132.9290131736262,29706.0,ascent
2026-05-27 14:28:58.593750+00:00,32.81242581337228,132.92383079697842,29998.96875,ascent
2026-05-27 14:28:58.593750+00:00,32.81242581337228,132.92383079697842,29998.96875,descent
2026-05-27 14:29:58.593750+00:00,32.81264777969585,132.91858843439306,27716.64010273417,descent
2026-05-27 14:30:58.593750+00:00,32.81246981077419,132.9135355752516,25796.014745209977,descent
2026-05-27 14:31:58.593750+00:00,32.81151156501103,132.90930013109556,24152.05104031504,descent
2026-05-27 14:32:58.593750+00:00,32.81068042778185,132.90627049577938,22699.21337174769,descent
2026-05-27 14:33:58.593750+00:00,32.81108563790044,132.90488304253833,21395.23643418954,descent
2026-05-27 14:34:58.593750+00:00,32.81211616624962,132.90491766047697,20212.43023791391,descent
2026-05-27 14:35:58.593750+00:00,32.81012787060362,132.9055492325728,19130.17767768543,descent
2026-05-27 14:36:58.593750+00:00,32.805436081039765,132.90725193878524,18132.713550662407,descent
2026-05-27 14:37:58.593750+00:00,32.79926719366039,132.91149973211017,17207.712249620476,descent
2026-05-27 14:38:58.593750+00:00,32.79189995790711,132.91824472866074,16345.354655120698,descent
2026-05-27 14:39:58.593750+00:00,32.784408328907325,132.9275709841321,15537.69145205899,descent
2026-05-27 14:40:58.593750+00:00,32.777729763032575,132.93877881910734,14778.196589806243,descent
2026-05-27 14:41:58.593750+00:00,32.772764682891875,132.95094014018576,14061.446566671646,descent
2026-05-27 14:42:58.593750+00:00,32.76754735986246,132.96323079365246,13382.885253701927,descent
2026-05-27 14:43:58.593750+00:00,32.76076546544702,132.97574060339866,12738.648261245955,descent
2026-05-27 14:44:58.593750+00:00,32.75192685154886,132.98891329893002,12125.429626532257,descent
2026-05-27 14:45:58.593750+00:00,32.74265895643655,133.00350227696538,11540.379145519379,descent
2026-05-27 14:46:58.593750+00:00,32.73337923021316,133.01909578234475,10980.951943690745,descent
2026-05-27 14:47:58.593750+00:00,32.72444396688267,133.0348709089956,10442.56401102698,descent
2026-05-27 14:48:58.593750+00:00,32.71633049363365,133.05000194131793,9921.753573226057,descent
2026-05-27 14:49:58.593750+00:00,32.70942544559485,133.06385243664602,9417.167794239773,descent
2026-05-27 14:50:58.593750+00:00,32.70340086485024,133.07548566265626,8927.612682009996,descent
2026-05-27 14:51:58.593750+00:00,32.698032485649556,133.0850986715776,8452.028549293875,descent
2026-05-27 14:52:58.593750+00:00,32.69264647190573,133.09412940659536,7989.470102123457,descent
2026-05-27 14:53:58.593750+00:00,32.687256505395304,133.1029569002821,7539.090137609129,descent
2026-05-27 14:54:58.593750+00:00,32.68202379998346,133.11092083891234,7100.126086524782,descent
2026-05-27 14:55:58.593750+00:00,32.67752651232661,133.11757659268196,6671.8888197590995,descent
2026-05-27 14:56:58.593750+00:00,32.67463302779465,133.12346121249453,6253.753272402829,descent
2026-05-27 14:57:58.593750+00:00,32.67295857980399,133.12963454463676,5845.150539225928,descent
2026-05-27 14:58:58.593750+00:00,32.6715816371919,133.1364585110299,5445.561170359111,descent
2026-05-27 14:59:58.593750+00:00,32.67039680118298,133.14368777234637,5054.509452933288,descent
2026-05-27 15:00:58.593750+00:00,32.66963390174333,133.1512500304591,4671.558508042064,descent
2026-05-27 15:01:58.593750+00:00,32.66954318115165,133.15913111546007,4296.306066098649,descent
2026-05-27 15:02:58.593750+00:00,32.67001975212029,133.16703695298148,3928.3808099290295,descent
2026-05-27 15:03:58.593750+00:00,32.67059197807931,133.17451542563194,3567.439195580446,descent
2026-05-27 15:04:58.593750+00:00,32.67087039945005,133.18111047002637,3213.1626771563992,descent
2026-05-27 15:05:58.593750+00:00,32.67062521572545,133.1865812072521,2865.2552750047153,descent
2026-05-27 15:06:58.593750+00:00,32.66969999797518,133.19170478494217,2523.441437025484,descent
2026-05-27 15:07:58.593750+00:00,32.668314878113684,133.19754896299204,2187.464151292262,descent
2026-05-27 15:08:58.593750+00:00,32.66671179303641,133.2043273729844,1857.0832750210495,descent
2026-05-27 15:09:58.593750+00:00,32.66501633538745,133.21121251997062,1532.074050506348,descent
2026-05-27 15:10:58.593750+00:00,32.663498183041185,133.21702948662335,1212.2257832267242,descent
2026-05-27 15:11:58.593750+00:00,32.66198121948433,133.22029227628548,897.3406611021888,descent
2026-05-27 15:12:58.593750+00:00,32.65967963105331,133.22017672382208,587.2326970179255,descent
2026-05-27 15:13:58.593750+00:00,32.656151582351114,133.2180702880633,281.72677933612266,descent
2026-05-27 15:14:54.375000+00:00,32.652881874588026,133.21663830020066,1.8267286906231597,descent
